3, 4, 3
3, 5, 3
3, 6, 3
3, 7, 3
3, 8, 3
3, 9, 3
3, 10, 3
3, 11, 1
3, 12, 1
3, 13, 1
3, 14, 1
3, 15, 1
3, 16, 1
3, 17, 1
3, 18, 1
3, 19, 3
3, 20, 1
3, 21, 1
3, 22, 1
3, 23, 1
3, 24, 1
3, 25, 1
3, 26, 1
3, 27, 1
3, 28, 3
3, 29, 3
3, 30, 3
3, 31, 3
3, 32, 3
3, 33, 3
3, 34, 3
3, 35, 3
3, 36, 3
3, 37, 1
3, 38, 1
3, 39, 1
3, 40, 1
4, 0, 3
4, 1, 3
4, 2, 1
4, 3, 1
4, 4, 3
4, 5, 3
4, 6, 3
4, 7, 3
4, 8, 3
4, 9, 3
4, 10, 3
4, 11, 3
4, 12, 1
4, 13, 1
4, 14, 1
4, 15, 1
4, 16, 1
4, 17, 1
4, 18, 1
4, 19, 3
4, 20, 1
4, 21, 1
4, 22, 1
4, 23, 1
4, 24, 1
4, 25, 1
4, 26, 1
4, 27, 1
4, 28, 1
4, 29, 3
4, 30, 3
4, 31, 3
4, 32, 3
4, 33, 3
4, 34, 3
4, 35, 3
4, 36, 3
4, 37, 1
4, 38, 1
4, 39, 3
4, 40, 1
5, 0, 3
5, 1, 3
5, 2, 1
5, 3, 1
5, 4, 1
5, 5, 3
5, 6, 3
5, 7, 3
5, 8, 3
5, 9, 3
5, 10, 3
5, 11, 3
5, 12, 1
5, 13, 1
5, 14, 1
5, 15, 1
5, 16, 1
5, 17, 3
5, 18, 3
5, 19, 3
5, 20, 3
5, 21, 1
5, 22, 1
5, 23, 1
5, 24, 1
5, 25, 1
5, 26, 1
5, 27, 1
5, 28, 1
5, 29, 3
5, 30, 3
5, 31, 1
5, 32, 1
5, 33, 3
5, 34, 1
5, 35, 1
5, 36, 3
5, 37, 1
5, 38, 1
5, 39, 3
5, 40, 3
6, 0, 1
6, 1, 3
6, 2, 1
6, 3, 1
6, 4, 1
6, 5, 3
6, 6, 3
6, 7, 3
6, 8, 3
6, 9, 3
6, 10, 3
6, 11, 1
6, 12, 1
6, 13, 1
6, 14, 1
6, 15, 1
6, 16, 1
6, 17, 1
6, 18, 3
6, 19, 3
6, 20, 1
6, 21, 1
6, 22, 1
6, 23, 1
6, 24, 1
6, 25, 1
6, 26, 3
6, 27, 3
6, 28, 3
6, 29, 3
6, 30, 3
6, 31, 1
6, 32, 1
6, 33, 1
6, 34, 1
6, 35, 1
6, 36, 3
6, 37, 3
6, 38, 3
6, 39, 3
6, 40, 3
7, 0, 1
7, 1, 1
7, 2, 1
7, 3, 1
7, 4, 1
7, 5, 1
7, 6, 1
7, 7, 1
7, 8, 3
7, 9, 1
7, 10, 1
7, 11, 3
7, 12, 3
7, 13, 3
7, 14, 3
7, 15, 1
7, 16, 1
7, 17, 3
7, 18, 3
7, 19, 3
7, 20, 1
7, 21, 1
7, 22, 1
7, 23, 1
7, 24, 1
7, 25, 1
7, 26, 1
7, 27, 3
7, 28, 3
7, 29, 3
7, 30, 1
7, 31, 1
7, 32, 1
7, 33, 1
7, 34, 1
7, 35, 1
7, 36, 3
7, 37, 3
7, 38, 3
7, 39, 3
7, 40, 3
8, 0, 1
8, 1, 1
8, 2, 1
8, 3, 1
8, 4, 1
8, 5, 1
8, 6, 1
8, 7, 1
8, 8, 1
8, 9, 1
8, 10, 1
8, 11, 1
8, 12, 1
8, 13, 3
8, 14, 3
8, 15, 3
8, 16, 3
8, 17, 3
8, 18, 3
8, 19, 1
8, 20, 1
8, 21, 1
8, 22, 3
8, 23, 1
8, 24, 1
8, 25, 1
8, 26, 1
8, 27, 3
8, 28, 3
8, 29, 3
8, 30, 1
8, 31, 1
8, 32, 1
8, 33, 1
8, 34, 1
8, 35, 1
8, 36, 3
8, 37, 3
8, 38, 3
8, 39, 3
8, 40, 3
9, 0, 1
9, 1, 1
9, 2, 1
9, 3, 1
9, 4, 1
9, 5, 1
9, 6, 3
9, 7, 1
9, 8, 1
9, 9, 1
9, 10, 1
9, 11, 1
9, 12, 1
9, 13, 3
9, 14, 3
9, 15, 3
9, 16, 3
9, 17, 3
9, 18, 3
9, 19, 1
9, 20, 1
9, 21, 3
9, 22, 3
9, 23, 3
9, 24, 1
9, 25, 1
9, 26, 1
9, 27, 3
9, 28, 3
9, 29, 3
9, 30, 3
9, 31, 1
9, 32, 1
9, 33, 1
9, 34, 1
9, 35, 1
9, 36, 3
9, 37, 3
9, 38, 3
9, 39, 3
9, 40, 3
10, 0, 1
10, 1, 1
10, 2, 1
10, 3, 1
10, 4, 1
10, 5, 1
10, 6, 3
10, 7, 1
10, 8, 1
10, 9, 1
10, 10, 1
10, 11, 1
10, 12, 3
10, 13, 3
10, 14, 3
10, 15, 3
10, 16, 3
10, 17, 3
10, 18, 3
10, 19, 1
10, 20, 1
10, 21, 1
10, 22, 1
10, 23, 1
10, 24, 1
10, 25, 3
10, 26, 3
10, 27, 3
10, 28, 3
10, 29, 3
10, 30, 3
10, 31, 1
10, 32, 1
10, 33, 1
10, 34, 3
10, 35, 3
10, 36, 3
10, 37, 3
10, 38, 3
10, 39, 3
10, 40, 3
11, 0, 1
11, 1, 1
11, 2, 1
11, 3, 1
11, 4, 1
11, 5, 1
11, 6, 3
11, 7, 3
11, 8, 1
11, 9, 1
11, 10, 1
11, 11, 1
11, 12, 3
11, 13, 3
11, 14, 3
11, 15, 3
11, 16, 3
11, 17, 3
11, 18, 3
11, 19, 1
11, 20, 1
11, 21, 1
11, 22, 1
11, 23, 1
11, 24, 1
11, 25, 1
11, 26, 3
11, 27, 3
11, 28, 3
11, 29, 3
11, 30, 3
11, 31, 3
11, 32, 3
11, 33, 3
11, 34, 3
11, 35, 3
11, 36, 3
11, 37, 3
11, 38, 3
11, 39, 3
11, 40, 3
12, 0, 1
12, 1, 1
12, 2, 3
12, 3, 1
12, 4, 1
12, 5, 1
12, 6, 3
12, 7, 3
12, 8, 1
12, 9, 3
12, 10, 3
12, 11, 1
12, 12, 3
12, 13, 3
12, 14, 3
12, 15, 3
12, 16, 1
12, 17, 1
12, 18, 1
12, 19, 1
12, 20, 1
12, 21, 1
12, 22, 1
12, 23, 1
12, 24, 1
12, 25, 3
12, 26, 3
12, 27, 3
12, 28, 3
12, 29, 3
12, 30, 3
12, 31, 3
12, 32, 3
12, 33, 3
12, 34, 3
12, 35, 3
12, 36, 3
12, 37, 3
12, 38, 3
12, 39, 3
12, 40, 3
13, 0, 3
13, 1, 3
13, 2, 3
13, 3, 1
13, 4, 1
13, 5, 1
13, 6, 3
13, 7, 3
13, 8, 3
13, 9, 3
13, 10, 3
13, 11, 3
13, 12, 3
13, 13, 3
13, 14, 3
13, 15, 3
13, 16, 1
13, 17, 1
13, 18, 1
13, 19, 1
13, 20, 1
13, 21, 1
13, 22, 1
13, 23, 1
13, 24, 1
13, 25, 1
13, 26, 3
13, 27, 3
13, 28, 3
13, 29, 3
13, 30, 3
13, 31, 3
13, 32, 3
13, 33, 3
13, 34, 3
13, 35, 3
13, 36, 3
13, 37, 1
13, 38, 1
13, 39, 1
13, 40, 3
14, 0, 3
14, 1, 3
14, 2, 1
14, 3, 1
14, 4, 1
14, 5, 1
14, 6, 3
14, 7, 3
14, 8, 3
14, 9, 3
14, 10, 3
14, 11, 3
14, 12, 3
14, 13, 3
14, 14, 3
14, 15, 3
14, 16, 3
14, 17, 3
14, 18, 1
14, 19, 1
14, 20, 1
14, 21, 1
14, 22, 1
14, 23, 1
14, 24, 1
14, 25, 1
14, 26, 1
14, 27, 3
14, 28, 3
14, 29, 3
14, 30, 3
14, 31, 3
14, 32, 3
14, 33, 3
14, 34, 3
14, 35, 3
14, 36, 3
14, 37, 1
14, 38, 1
14, 39, 1
14, 40, 3
15, 0, 3
15, 1, 3
15, 2, 1
15, 3, 1
15, 4, 1
15, 5, 1
15, 6, 3
15, 7, 3
15, 8, 3
15, 9, 3
15, 10, 3
15, 11, 3
15, 12, 3
15, 13, 3
15, 14, 1
15, 15, 1
15, 16, 3
15, 17, 1
15, 18, 1
15, 19, 1
15, 20, 1
15, 21, 1
15, 22, 1
15, 23, 1
15, 24, 1
15, 25, 1
15, 26, 1
15, 27, 3
15, 28, 3
15, 29, 3
15, 30, 3
15, 31, 3
15, 32, 3
15, 33, 3
15, 34, 3
15, 35, 3
15, 36, 3
15, 37, 1
15, 38, 1
15, 39, 1
15, 40, 1
16, 0, 1
16, 1, 1
16, 2, 1
16, 3, 1
16, 4, 1
16, 5, 1
16, 6, 3
16, 7, 3
16, 8, 3
16, 9, 3
16, 10, 3
16, 11, 3
16, 12, 3
16, 13, 3
16, 14, 1
16, 15, 1
16, 16, 1
16, 17, 1
16, 18, 1
16, 19, 1
16, 20, 1
16, 21, 3
16, 22, 1
16, 23, 1
16, 24, 1
16, 25, 1
16, 26, 1
16, 27, 3
16, 28, 3
16, 29, 3
16, 30, 3
16, 31, 3
16, 32, 3
16, 33, 3
16, 34, 3
16, 35, 3
16, 36, 3
16, 37, 1
16, 38, 1
16, 39, 1
16, 40, 1
17, 0, 1
17, 1, 1
17, 2, 1
17, 3, 1
17, 4, 1
17, 5, 1
17, 6, 3
17, 7, 3
17, 8, 3
17, 9, 3
17, 10, 3
17, 11, 3
17, 12, 3
17, 13, 3
17, 14, 1
17, 15, 1
17, 16, 1
17, 17, 1
17, 18, 1
17, 19, 1
17, 20, 1
17, 21, 3
17, 22, 3
17, 23, 3
17, 24, 3
17, 25, 3
17, 26, 3
17, 27, 3
17, 28, 3
17, 29, 3
17, 30, 3
17, 31, 3
17, 32, 3
17, 33, 3
17, 34, 3
17, 35, 3
17, 36, 3
17, 37, 1
17, 38, 1
17, 39, 1
17, 40, 1
18, 0, 1
18, 1, 1
18, 2, 1
18, 3, 1
18, 4, 1
18, 5, 1
18, 6, 1
18, 7, 1
18, 8, 1
18, 9, 3
18, 10, 3
18, 11, 3
18, 12, 3
18, 13, 1
18, 14, 1
18, 15, 1
18, 16, 1
18, 17, 1
18, 18, 1
18, 19, 3
18, 20, 3
18, 21, 3
18, 22, 3
18, 23, 3
18, 24, 3
18, 25, 3
18, 26, 3
18, 27, 3
18, 28, 3
18, 29, 3
18, 30, 3
18, 31, 3
18, 32, 3
18, 33, 3
18, 34, 3
18, 35, 1
18, 36, 1
18, 37, 1
18, 38, 1
18, 39, 1
18, 40, 1
19, 0, 1
19, 1, 1
19, 2, 1
19, 3, 1
19, 4, 1
19, 5, 1
19, 6, 1
19, 7, 1
19, 8, 1
19, 9, 3
19, 10, 3
19, 11, 3
19, 12, 3
19, 13, 1
19, 14, 3
19, 15, 1
19, 16, 1
19, 17, 1
19, 18, 1
19, 19, 3
19, 20, 1
19, 21, 1
19, 22, 1
19, 23, 3
19, 24, 3
19, 25, 3
19, 26, 3
19, 27, 3
19, 28, 3
19, 29, 3
19, 30, 3
19, 31, 3
19, 32, 3
19, 33, 1
19, 34, 1
19, 35, 1
19, 36, 1
19, 37, 1
19, 38, 1
19, 39, 1
19, 40, 1
20, 0, 1
20, 1, 1
20, 2, 1
20, 3, 1
20, 4, 1
20, 5, 1
20, 6, 1
20, 7, 1
20, 8, 1
20, 9, 3
20, 10, 3
20, 11, 3
20, 12, 3
20, 13, 3
20, 14, 3
20, 15, 1
20, 16, 1
20, 17, 3
20, 18, 3
20, 19, 1
20, 20, 1
20, 21, 1
20, 22, 1
20, 23, 1
20, 24, 1
20, 25, 3
20, 26, 3
20, 27, 3
20, 28, 3
20, 29, 3
20, 30, 3
20, 31, 3
20, 32, 3
20, 33, 1
20, 34, 1
20, 35, 1
20, 36, 1
20, 37, 1
20, 38, 1
20, 39, 1
20, 40, 1
21, 0, 1
21, 1, 1
21, 2, 1
21, 3, 1
21, 4, 1
21, 5, 1
21, 6, 1
21, 7, 1
21, 8, 1
21, 9, 3
21, 10, 3
21, 11, 3
21, 12, 3
21, 13, 3
21, 14, 3
21, 15, 3
21, 16, 3
21, 17, 3
21, 18, 3
21, 19, 1
21, 20, 1
21, 21, 1
21, 22, 1
21, 23, 1
21, 24, 1
21, 25, 3
21, 26, 3
21, 27, 3
21, 28, 3
21, 29, 3
21, 30, 3
21, 31, 3
21, 32, 3
21, 33, 3
21, 34, 3
21, 35, 1
21, 36, 1
21, 37, 1
21, 38, 1
21, 39, 1
21, 40, 1
22, 0, 1
22, 1, 1
22, 2, 1
22, 3, 1
22, 4, 1
22, 5, 1
22, 6, 1
22, 7, 1
22, 8, 3
22, 9, 3
22, 10, 3
22, 11, 3
22, 12, 3
22, 13, 3
22, 14, 3
22, 15, 3
22, 16, 3
22, 17, 3
22, 18, 3
22, 19, 1
22, 20, 1
22, 21, 1
22, 22, 1
22, 23, 1
22, 24, 3
22, 25, 3
22, 26, 3
22, 27, 3
22, 28, 3
22, 29, 3
22, 30, 3
22, 31, 3
22, 32, 3
22, 33, 3
22, 34, 3
22, 35, 3
22, 36, 3
22, 37, 1
22, 38, 1
22, 39, 1
22, 40, 1
23, 0, 3
23, 1, 1
23, 2, 1
23, 3, 1
23, 4, 3
23, 5, 3
23, 6, 1
23, 7, 1
23, 8, 3
23, 9, 3
23, 10, 3
23, 11, 3
23, 12, 3
23, 13, 3
23, 14, 3
23, 15, 3
23, 16, 3
23, 17, 3
23, 18, 3
23, 19, 3
23, 20, 1
23, 21, 1
23, 22, 1
23, 23, 1
23, 24, 1
23, 25, 3
23, 26, 3
23, 27, 3
23, 28, 3
23, 29, 3
23, 30, 3
23, 31, 3
23, 32, 3
23, 33, 1
23, 34, 1
23, 35, 1
23, 36, 1
23, 37, 1
23, 38, 1
23, 39, 1
23, 40, 3
24, 0, 3
24, 1, 1
24, 2, 1
24, 3, 1
24, 4, 1
24, 5, 3
24, 6, 3
24, 7, 3
24, 8, 3
24, 9, 3
24, 10, 3
24, 11, 3
24, 12, 3
24, 13, 3
24, 14, 3
24, 15, 3
24, 16, 3
24, 17, 3
24, 18, 3
24, 19, 3
24, 20, 8
24, 21, 8
24, 22, 8
24, 23, 8
24, 24, 8
24, 25, 7
24, 26, 3
24, 27, 3
24, 28, 3
24, 29, 3
24, 30, 3
24, 31, 3
24, 32, 3
24, 33, 1
24, 34, 1
24, 35, 1
24, 36, 1
24, 37, 1
24, 38, 1
24, 39, 1
24, 40, 3
25, 0, 3
25, 1, 1
25, 2, 1
25, 3, 1
25, 4, 3
25, 5, 3
25, 6, 3
25, 7, 3
25, 8, 3
25, 9, 3
25, 10, 3
25, 11, 3
25, 12, 3
25, 13, 3
25, 14, 3
25, 15, 3
25, 16, 3
25, 17, 3
25, 18, 3
25, 19, 8
25, 20, 8
25, 21, 8
25, 22, 8
25, 23, 8
25, 24, 8
25, 25, 7
25, 26, 7
25, 27, 7
25, 28, 3
25, 29, 3
25, 30, 3
25, 31, 3
25, 32, 3
25, 33, 1
25, 34, 1
25, 35, 1
25, 36, 1
25, 37, 1
25, 38, 1
25, 39, 1
25, 40, 3
26, 0, 3
26, 1, 3
26, 2, 1
26, 3, 1
26, 4, 1
26, 5, 3
26, 6, 3
26, 7, 3
26, 8, 3
26, 9, 3
26, 10, 3
26, 11, 3
26, 12, 3
26, 13, 3
26, 14, 3
26, 15, 3
26, 16, 3
26, 17, 3
26, 18, 8
26, 19, 8
26, 20, 8
26, 21, 8
26, 22, 8
26, 23, 8
26, 24, 8
26, 25, 7
26, 26, 7
26, 27, 7
26, 28, 3
26, 29, 3
26, 30, 3
26, 31, 3
26, 32, 3
26, 33, 3
26, 34, 1
26, 35, 1
26, 36, 3
26, 37, 1
26, 38, 1
26, 39, 1
26, 40, 3
27, 0, 3
27, 1, 3
27, 2, 3
27, 3, 3
27, 4, 3
27, 5, 3
27, 6, 3
27, 7, 3
27, 8, 3
27, 9, 3
27, 10, 3
27, 11, 3
27, 12, 3
27, 13, 3
27, 14, 3
27, 15, 3
27, 16, 8
27, 17, 8
27, 18, 8
27, 19, 8
27, 20, 8
27, 21, 16
27, 22, 16
27, 23, 16
27, 24, 16
27, 25, 16
27, 26, 7
27, 27, 7
27, 28, 7
27, 29, 3
27, 30, 3
27, 31, 3
27, 32, 3
27, 33, 3
27, 34, 3
27, 35, 3
27, 36, 3
27, 37, 3
27, 38, 3
27, 39, 3
27, 40, 3
28, 0, 3
28, 1, 3
28, 2, 3
28, 3, 3
28, 4, 3
28, 5, 3
28, 6, 3
28, 7, 3
28, 8, 3
28, 9, 3
28, 10, 3
28, 11, 3
28, 12, 3
28, 13, 3
28, 14, 9
28, 15, 9
28, 16, 8
28, 17, 8
28, 18, 8
28, 19, 16
28, 20, 16
28, 21, 16
28, 22, 16
28, 23, 16
28, 24, 16
28, 25, 16
28, 26, 16
28, 27, 7
28, 28, 7
28, 29, 7
28, 30, 3
28, 31, 3
28, 32, 3
28, 33, 3
28, 34, 3
28, 35, 3
28, 36, 3
28, 37, 3
28, 38, 3
28, 39, 3
28, 40, 3
29, 0, 3
29, 1, 3
29, 2, 3
29, 3, 3
29, 4, 3
29, 5, 3
29, 6, 3
29, 7, 3
29, 8, 3
29, 9, 3
29, 10, 9
29, 11, 9
29, 12, 9
29, 13, 9
29, 14, 9
29, 15, 9
29, 16, 9
29, 17, 8
29, 18, 17
29, 19, 17
29, 20, 16
29, 21, 16
29, 22, 16
29, 23, 16
29, 24, 16
29, 25, 16
29, 26, 16
29, 27, 7
29, 28, 7
29, 29, 7
29, 30, 3
29, 31, 3
29, 32, 3
29, 33, 3
29, 34, 3
29, 35, 3
29, 36, 3
29, 37, 3
29, 38, 3
29, 39, 3
29, 40, 3
30, 0, 3
30, 1, 3
30, 2, 3
30, 3, 3
30, 4, 3
30, 5, 3
30, 6, 3
30, 7, 3
30, 8, 9
30, 9, 9
30, 10, 9
30, 11, 9
30, 12, 9
30, 13, 9
30, 14, 9
30, 15, 9
30, 16, 9
30, 17, 17
30, 18, 17
30, 19, 17
30, 20, 20
30, 21, 20
30, 22, 20
30, 23, 19
30, 24, 19
30, 25, 16
30, 26, 16
30, 27, 16
30, 28, 7
30, 29, 7
30, 30, 7
30, 31, 3
30, 32, 3
30, 33, 3
30, 34, 3
30, 35, 3
30, 36, 3
30, 37, 3
30, 38, 3
30, 39, 3
30, 40, 3
31, 0, 3
31, 1, 3
31, 2, 3
31, 3, 3
31, 4, 3
31, 5, 3
31, 6, 3
31, 7, 3
31, 8, 9
31, 9, 9
31, 10, 9
31, 11, 9
31, 12, 9
31, 13, 17
31, 14, 17
31, 15, 17
31, 16, 17
31, 17, 17
31, 18, 17
31, 19, 17
31, 20, 20
31, 21, 20
31, 22, 20
31, 23, 19
31, 24, 19
31, 25, 19
31, 26, 16
31, 27, 16
31, 28, 7
31, 29, 7
31, 30, 7
31, 31, 7
31, 32, 3
31, 33, 3
31, 34, 3
31, 35, 3
31, 36, 3
31, 37, 3
31, 38, 3
31, 39, 3
31, 40, 3
32, 0, 3
32, 1, 3
32, 2, 3
32, 3, 3
32, 4, 3
32, 5, 3
32, 6, 3
32, 7, 9
32, 8, 9
32, 9, 9
32, 10, 9
32, 11, 17
32, 12, 17
32, 13, 17
32, 14, 17
32, 15, 17
32, 16, 17
32, 17, 17
32, 18, 17
32, 19, 20
32, 20, 20
32, 21, 20
32, 22, 20
32, 23, 19
32, 24, 19
32, 25, 19
32, 26, 16
32, 27, 16
32, 28, 15
32, 29, 7
32, 30, 7
32, 31, 6
32, 32, 6
32, 33, 6
32, 34, 3
32, 35, 3
32, 36, 3
32, 37, 3
32, 38, 3
32, 39, 3
32, 40, 3
33, 0, 3
33, 1, 3
33, 2, 3
33, 3, 3
33, 4, 3
33, 5, 3
33, 6, 3
33, 7, 10
33, 8, 10
33, 9, 9
33, 10, 18
33, 11, 18
33, 12, 17
33, 13, 17
33, 14, 17
33, 15, 17
33, 16, 20
33, 17, 17
33, 18, 20
33, 19, 20
33, 20, 20
33, 21, 24
33, 22, 24
33, 23, 24
33, 24, 19
33, 25, 19
33, 26, 16
33, 27, 15
33, 28, 15
33, 29, 15
33, 30, 6
33, 31, 6
33, 32, 6
33, 33, 6
33, 34, 6
33, 35, 1
33, 36, 3
33, 37, 3
33, 38, 3
33, 39, 3
33, 40, 3
34, 0, 3
34, 1, 3
34, 2, 3
34, 3, 3
34, 4, 3
34, 5, 3
34, 6, 3
34, 7, 10
34, 8, 10
34, 9, 18
34, 10, 18
34, 11, 18
34, 12, 18
34, 13, 20
34, 14, 20
34, 15, 20
34, 16, 20
34, 17, 20
34, 18, 20
34, 19, 20
34, 20, 24
34, 21, 24
34, 22, 24
34, 23, 24
34, 24, 19
34, 25, 19
34, 26, 19
34, 27, 15
34, 28, 15
34, 29, 15
34, 30, 15
34, 31, 15
34, 32, 6
34, 33, 6
34, 34, 6
34, 35, 6
34, 36, 3
34, 37, 3
34, 38, 3
34, 39, 3
34, 40, 3
35, 0, 3
35, 1, 3
35, 2, 3
35, 3, 3
35, 4, 3
35, 5, 3
35, 6, 3
35, 7, 10
35, 8, 10
35, 9, 18
35, 10, 18
35, 11, 18
35, 12, 20
35, 13, 20
35, 14, 20
35, 15, 20
35, 16, 20
35, 17, 20
35, 18, 20
35, 19, 24
35, 20, 24
35, 21, 24
35, 22, 24
35, 23, 23
35, 24, 19
35, 25, 19
35, 26, 19
35, 27, 19
35, 28, 15
35, 29, 15
35, 30, 15
35, 31, 15
35, 32, 15
35, 33, 6
35, 34, 6
35, 35, 6
35, 36, 6
35, 37, 3
35, 38, 3
35, 39, 3
35, 40, 3
36, 0, 3
36, 1, 3
36, 2, 3
36, 3, 1
36, 4, 1
36, 5, 1
36, 6, 3
36, 7, 10
36, 8, 10
36, 9, 18
36, 10, 18
36, 11, 18
36, 12, 21
36, 13, 21
36, 14, 21
36, 15, 24
36, 16, 24
36, 17, 24
36, 18, 24
36, 19, 24
36, 20, 27
36, 21, 24
36, 22, 24
36, 23, 23
36, 24, 19
36, 25, 19
36, 26, 19
36, 27, 19
36, 28, 19
36, 29, 19
36, 30, 19
36, 31, 15
36, 32, 15
36, 33, 15
36, 34, 6
36, 35, 6
36, 36, 6
36, 37, 6
36, 38, 3
36, 39, 3
36, 40, 3
37, 0, 3
37, 1, 3
37, 2, 3
37, 3, 1
37, 4, 1
37, 5, 1
37, 6, 1
37, 7, 10
37, 8, 10
37, 9, 10
37, 10, 18
37, 11, 18
37, 12, 21
37, 13, 21
37, 14, 21
37, 15, 24
37, 16, 24
37, 17, 24
37, 18, 24
37, 19, 24
37, 20, 26
37, 21, 24
37, 22, 25
37, 23, 23
37, 24, 23
37, 25, 23
37, 26, 23
37, 27, 23
37, 28, 19
37, 29, 19
37, 30, 19
37, 31, 18
37, 32, 15
37, 33, 15
37, 34, 15
37, 35, 6
37, 36, 6
37, 37, 6
37, 38, 3
37, 39, 3
37, 40, 3
38, 0, 3
38, 1, 3
38, 2, 3
38, 3, 1
38, 4, 1
38, 5, 1
38, 6, 1
38, 7, 10
38, 8, 10
38, 9, 10
38, 10, 18
38, 11, 18
38, 12, 18
38, 13, 21
38, 14, 21
38, 15, 24
38, 16, 24
38, 17, 24
38, 18, 24
38, 19, 24
38, 20, 26
38, 21, 25
38, 22, 23
38, 23, 25
38, 24, 25
38, 25, 23
38, 26, 23
38, 27, 23
38, 28, 23
38, 29, 18
38, 30, 18
38, 31, 18
38, 32, 15
38, 33, 15
38, 34, 15
38, 35, 6
38, 36, 6
38, 37, 6
38, 38, 3
38, 39, 3
38, 40, 3
39, 0, 3
39, 1, 3
39, 2, 3
39, 3, 3
39, 4, 3
39, 5, 1
39, 6, 1
39, 7, 1
39, 8, 10
39, 9, 10
39, 10, 10
39, 11, 18
39, 12, 18
39, 13, 21
39, 14, 21
39, 15, 21
39, 16, 24
39, 17, 24
39, 18, 24
39, 19, 24
39, 20, 26
39, 21, 25
39, 22, 25
39, 23, 25
39, 24, 25
39, 25, 25
39, 26, 23
39, 27, 23
39, 28, 23
39, 29, 18
39, 30, 18
39, 31, 18
39, 32, 15
39, 33, 15
39, 34, 15
39, 35, 5
39, 36, 5
39, 37, 5
39, 38, 1
39, 39, 1
39, 40, 3
40, 0, 3
40, 1, 3
40, 2, 3
40, 3, 3
40, 4, 3
40, 5, 1
40, 6, 1
40, 7, 1
40, 8, 10
40, 9, 10
40, 10, 10
40, 11, 18
40, 12, 18
40, 13, 18
40, 14, 21
40, 15, 21
40, 16, 21
40, 17, 24
40, 18, 24
40, 19, 25
40, 20, 26
40, 21, 25
40, 22, 25
40, 23, 25
40, 24, 25
40, 25, 23
40, 26, 23
40, 27, 23
40, 28, 23
40, 29, 18
40, 30, 18
40, 31, 18
40, 32, 14
40, 33, 14
40, 34, 14
40, 35, 5
40, 36, 5
40, 37, 5
40, 38, 1
40, 39, 1
40, 40, 3
41, 0, 3
41, 1, 3
41, 2, 3
41, 3, 3
41, 4, 3
41, 5, 1
41, 6, 1
41, 7, 1
41, 8, 10
41, 9, 10
41, 10, 10
41, 11, 18
41, 12, 18
41, 13, 18
41, 14, 21
41, 15, 21
41, 16, 25
41, 17, 25
41, 18, 25
41, 19, 25
41, 20, 25
41, 21, 25
41, 22, 25
41, 23, 25
41, 24, 23
41, 25, 23
41, 26, 23
41, 27, 23
41, 28, 18
41, 29, 18
41, 30, 18
41, 31, 14
41, 32, 14
41, 33, 14
41, 34, 5
41, 35, 5
41, 36, 5
41, 37, 5
41, 38, 3
41, 39, 3
41, 40, 3
42, 0, 3
42, 1, 3
42, 2, 3
42, 3, 3
42, 4, 1
42, 5, 1
42, 6, 1
42, 7, 1
42, 8, 11
42, 9, 11
42, 10, 11
42, 11, 18
42, 12, 18
42, 13, 19
42, 14, 21
42, 15, 21
42, 16, 25
42, 17, 25
42, 18, 25
42, 19, 25
42, 20, 25
42, 21, 25
42, 22, 25
42, 23, 25
42, 24, 23
42, 25, 23
42, 26, 18
42, 27, 18
